"","migration_per_gen","fitnessAa","number_of_generations","min_size","min_gen","final_pop_size","p_final","success"
"532",0,0.9,99,8,49,1635,0.000305810397553517,"reached_max"
"533",0,0.9,43,0,43,0,NA,"extinction"
"534",0,0.9,66,0,66,0,NA,"extinction"
"535",0,0.9,40,0,40,0,NA,"extinction"
"536",0,0.9,83,0,83,0,NA,"extinction"
"537",0,0.9,60,0,60,0,NA,"extinction"
"538",0,0.9,47,0,47,0,NA,"extinction"
"539",0,0.9,79,0,79,0,NA,"extinction"
"540",0,0.9,69,0,69,0,NA,"extinction"
"541",0,0.9,50,0,50,0,NA,"extinction"
"542",0,0.9,40,0,40,0,NA,"extinction"
"543",0,0.9,68,0,68,0,NA,"extinction"
"544",0,0.9,47,0,47,0,NA,"extinction"
"545",0,0.9,71,0,71,0,NA,"extinction"
"546",0,0.9,38,0,38,0,NA,"extinction"
"547",0,0.9,40,0,40,0,NA,"extinction"
"548",0,0.9,38,0,38,0,NA,"extinction"
"549",0,0.9,64,0,64,0,NA,"extinction"
"550",0,0.9,70,0,70,0,NA,"extinction"
"551",0,0.9,51,0,51,0,NA,"extinction"
"552",0,0.9,48,0,48,0,NA,"extinction"
"553",0,0.9,43,0,43,0,NA,"extinction"
"554",0,0.9,109,0,109,0,NA,"extinction"
"555",0,0.9,59,0,59,0,NA,"extinction"
"556",0,0.9,54,0,54,0,NA,"extinction"
"557",0,0.9,52,0,52,0,NA,"extinction"
"558",0,0.9,62,0,62,0,NA,"extinction"
"559",0,0.9,54,0,54,0,NA,"extinction"
"560",0,0.9,43,0,43,0,NA,"extinction"
"561",0,0.9,48,0,48,0,NA,"extinction"
"562",0,0.9,52,0,52,0,NA,"extinction"
"563",0,0.9,46,0,46,0,NA,"extinction"
"564",0,0.9,59,0,59,0,NA,"extinction"
"565",0,0.9,56,0,56,0,NA,"extinction"
"566",0,0.9,70,0,70,0,NA,"extinction"
"567",0,0.9,49,0,49,0,NA,"extinction"
"568",0,0.9,59,0,59,0,NA,"extinction"
"569",0,0.9,47,0,47,0,NA,"extinction"
"570",0,0.9,55,0,55,0,NA,"extinction"
"571",0,0.9,46,0,46,0,NA,"extinction"
"572",0,0.9,48,0,48,0,NA,"extinction"
"573",0,0.9,45,0,45,0,NA,"extinction"
"574",0,0.9,46,0,46,0,NA,"extinction"
"575",0,0.9,55,0,55,0,NA,"extinction"
"576",0,0.9,48,0,48,0,NA,"extinction"
"577",0,0.9,43,0,43,0,NA,"extinction"
"578",0,0.9,63,0,63,0,NA,"extinction"
"579",0,0.9,47,0,47,0,NA,"extinction"
"580",0,0.9,61,0,61,0,NA,"extinction"
"581",0,0.9,41,0,41,0,NA,"extinction"
"582",0,0.9,60,0,60,0,NA,"extinction"
"583",0,0.9,111,0,111,0,NA,"extinction"
"584",0,0.9,49,0,49,0,NA,"extinction"
"585",0,0.9,46,0,46,0,NA,"extinction"
"586",0,0.9,98,0,98,0,NA,"extinction"
"587",0,0.9,56,0,56,0,NA,"extinction"
"588",0,0.9,46,0,46,0,NA,"extinction"
"589",0,0.9,40,0,40,0,NA,"extinction"
"590",0,0.9,52,0,52,0,NA,"extinction"
"591",0,0.9,61,0,61,0,NA,"extinction"
"592",0,0.9,48,0,48,0,NA,"extinction"
"593",0,0.9,72,0,72,0,NA,"extinction"
"594",0,0.9,65,0,65,0,NA,"extinction"
"595",0,0.9,61,0,61,0,NA,"extinction"
"596",0,0.9,51,0,51,0,NA,"extinction"
"597",0,0.9,40,0,40,0,NA,"extinction"
"598",0,0.9,49,0,49,0,NA,"extinction"
"599",0,0.9,50,0,50,0,NA,"extinction"
"600",0,0.9,43,0,43,0,NA,"extinction"
"601",0,0.9,55,0,55,0,NA,"extinction"
"602",0,0.9,53,0,53,0,NA,"extinction"
"603",0,0.9,50,0,50,0,NA,"extinction"
"604",0,0.9,61,0,61,0,NA,"extinction"
"605",0,0.9,67,0,67,0,NA,"extinction"
"606",0,0.9,45,0,45,0,NA,"extinction"
"607",0,0.9,80,0,80,0,NA,"extinction"
"608",0,0.9,84,0,84,0,NA,"extinction"
"609",0,0.9,59,0,59,0,NA,"extinction"
"610",0,0.9,67,0,67,0,NA,"extinction"
"611",0,0.9,60,0,60,0,NA,"extinction"
"612",0,0.9,61,0,61,0,NA,"extinction"
"613",0,0.9,62,0,62,0,NA,"extinction"
"614",0,0.9,50,0,50,0,NA,"extinction"
"615",0,0.9,46,0,46,0,NA,"extinction"
"616",0,0.9,46,0,46,0,NA,"extinction"
"617",0,0.9,50,0,50,0,NA,"extinction"
"618",0,0.9,56,0,56,0,NA,"extinction"
"619",0,0.9,56,0,56,0,NA,"extinction"
"620",0,0.9,88,7,35,1689,0.00325636471284784,"reached_max"
"621",0,0.9,61,0,61,0,NA,"extinction"
"622",0,0.9,68,0,68,0,NA,"extinction"
"623",0,0.9,55,0,55,0,NA,"extinction"
"624",0,0.9,57,0,57,0,NA,"extinction"
"625",0,0.9,72,0,72,0,NA,"extinction"
"626",0,0.9,38,0,38,0,NA,"extinction"
"627",0,0.9,57,0,57,0,NA,"extinction"
"628",0,0.9,73,0,73,0,NA,"extinction"
"629",0,0.9,46,0,46,0,NA,"extinction"
"630",0,0.9,52,0,52,0,NA,"extinction"
"631",0,0.9,50,0,50,0,NA,"extinction"
"632",0,0.9,45,0,45,0,NA,"extinction"
"633",0,0.9,41,0,41,0,NA,"extinction"
"634",0,0.9,49,0,49,0,NA,"extinction"
"635",0,0.9,102,0,102,0,NA,"extinction"
"636",0,0.9,74,0,74,0,NA,"extinction"
"637",0,0.9,43,0,43,0,NA,"extinction"
"638",0,0.9,68,0,68,0,NA,"extinction"
"639",0,0.9,43,0,43,0,NA,"extinction"
"640",0,0.9,128,0,128,0,NA,"extinction"
"641",0,0.9,43,0,43,0,NA,"extinction"
"642",0,0.9,55,0,55,0,NA,"extinction"
"643",0,0.9,46,0,46,0,NA,"extinction"
"644",0,0.9,74,0,74,0,NA,"extinction"
"645",0,0.9,45,0,45,0,NA,"extinction"
"646",0,0.9,104,5,47,1512,0.00396825396825397,"reached_max"
"647",0,0.9,62,0,62,0,NA,"extinction"
"648",0,0.9,48,0,48,0,NA,"extinction"
"649",0,0.9,68,0,68,0,NA,"extinction"
"650",0,0.9,44,0,44,0,NA,"extinction"
"651",0,0.9,64,0,64,0,NA,"extinction"
"652",0,0.9,81,0,81,0,NA,"extinction"
"653",0,0.9,52,0,52,0,NA,"extinction"
"654",0,0.9,48,0,48,0,NA,"extinction"
"655",0,0.9,54,0,54,0,NA,"extinction"
"656",0,0.9,53,0,53,0,NA,"extinction"
"657",0,0.9,53,0,53,0,NA,"extinction"
"658",0,0.9,54,0,54,0,NA,"extinction"
"659",0,0.9,56,0,56,0,NA,"extinction"
"660",0,0.9,73,0,73,0,NA,"extinction"
"661",0,0.9,42,0,42,0,NA,"extinction"
"662",0,0.9,49,0,49,0,NA,"extinction"
"663",0,0.9,46,0,46,0,NA,"extinction"
"664",0,0.9,67,0,67,0,NA,"extinction"
"665",0,0.9,68,0,68,0,NA,"extinction"
"666",0,0.9,55,0,55,0,NA,"extinction"
"667",0,0.9,49,0,49,0,NA,"extinction"
"668",0,0.9,47,0,47,0,NA,"extinction"
"669",0,0.9,45,0,45,0,NA,"extinction"
"670",0,0.9,62,0,62,0,NA,"extinction"
"671",0,0.9,60,0,60,0,NA,"extinction"
"672",0,0.9,58,0,58,0,NA,"extinction"
"673",0,0.9,78,0,78,0,NA,"extinction"
"674",0,0.9,65,0,65,0,NA,"extinction"
"675",0,0.9,54,0,54,0,NA,"extinction"
"676",0,0.9,32,0,32,0,NA,"extinction"
"677",0,0.9,55,0,55,0,NA,"extinction"
"678",0,0.9,49,0,49,0,NA,"extinction"
"679",0,0.9,54,0,54,0,NA,"extinction"
"680",0,0.9,63,0,63,0,NA,"extinction"
"681",0,0.9,51,0,51,0,NA,"extinction"
"682",0,0.9,54,0,54,0,NA,"extinction"
"683",0,0.9,59,0,59,0,NA,"extinction"
"684",0,0.9,45,0,45,0,NA,"extinction"
"685",0,0.9,62,0,62,0,NA,"extinction"
"686",0,0.9,93,6,43,1641,0.00152346130408288,"reached_max"
"687",0,0.9,43,0,43,0,NA,"extinction"
"688",0,0.9,66,0,66,0,NA,"extinction"
"689",0,0.9,94,0,94,0,NA,"extinction"
"690",0,0.9,72,0,72,0,NA,"extinction"
"691",0,0.9,74,0,74,0,NA,"extinction"
"692",0,0.9,48,0,48,0,NA,"extinction"
"693",0,0.9,42,0,42,0,NA,"extinction"
"694",0,0.9,37,0,37,0,NA,"extinction"
"695",0,0.9,33,0,33,0,NA,"extinction"
"696",0,0.9,53,0,53,0,NA,"extinction"
"697",0,0.9,62,0,62,0,NA,"extinction"
"698",0,0.9,55,0,55,0,NA,"extinction"
"699",0,0.9,72,0,72,0,NA,"extinction"
"700",0,0.9,52,0,52,0,NA,"extinction"
"701",0,0.9,40,0,40,0,NA,"extinction"
"702",0,0.9,48,0,48,0,NA,"extinction"
"703",0,0.9,55,0,55,0,NA,"extinction"
"704",0,0.9,45,0,45,0,NA,"extinction"
"705",0,0.9,47,0,47,0,NA,"extinction"
"706",0,0.9,36,0,36,0,NA,"extinction"
"707",0,0.9,42,0,42,0,NA,"extinction"
"708",0,0.9,52,0,52,0,NA,"extinction"
"709",0,0.9,61,0,61,0,NA,"extinction"
"710",0,0.9,63,0,63,0,NA,"extinction"
"711",0,0.9,56,0,56,0,NA,"extinction"
"712",0,0.9,47,0,47,0,NA,"extinction"
"713",0,0.9,90,0,90,0,NA,"extinction"
"714",0,0.9,104,5,43,1561,0.000320307495195388,"reached_max"
"715",0,0.9,106,18,59,1575,0.00222222222222222,"reached_max"
"716",0,0.9,53,0,53,0,NA,"extinction"
"717",0,0.9,45,0,45,0,NA,"extinction"
"718",0,0.9,63,0,63,0,NA,"extinction"
"719",0,0.9,69,0,69,0,NA,"extinction"
"720",0,0.9,54,0,54,0,NA,"extinction"
"721",0,0.9,58,0,58,0,NA,"extinction"
"722",0,0.9,69,0,69,0,NA,"extinction"
"723",0,0.9,65,0,65,0,NA,"extinction"
"724",0,0.9,62,0,62,0,NA,"extinction"
"725",0,0.9,51,0,51,0,NA,"extinction"
"726",0,0.9,44,0,44,0,NA,"extinction"
"727",0,0.9,49,0,49,0,NA,"extinction"
"728",0,0.9,48,0,48,0,NA,"extinction"
"729",0,0.9,46,0,46,0,NA,"extinction"
"730",0,0.9,53,0,53,0,NA,"extinction"
"731",0,0.9,57,0,57,0,NA,"extinction"
"732",0,0.9,55,0,55,0,NA,"extinction"
"733",0,0.9,56,0,56,0,NA,"extinction"
"734",0,0.9,48,0,48,0,NA,"extinction"
"735",0,0.9,41,0,41,0,NA,"extinction"
"736",0,0.9,95,42,31,1503,0.00133067198935462,"reached_max"
"737",0,0.9,44,0,44,0,NA,"extinction"
"738",0,0.9,69,0,69,0,NA,"extinction"
"739",0,0.9,85,0,85,0,NA,"extinction"
"740",0,0.9,52,0,52,0,NA,"extinction"
"741",0,0.9,71,0,71,0,NA,"extinction"
"742",0,0.9,52,0,52,0,NA,"extinction"
"743",0,0.9,61,0,61,0,NA,"extinction"
"744",0,0.9,62,0,62,0,NA,"extinction"
"745",0,0.9,67,0,67,0,NA,"extinction"
"746",0,0.9,49,0,49,0,NA,"extinction"
"747",0,0.9,45,0,45,0,NA,"extinction"
"748",0,0.9,42,0,42,0,NA,"extinction"
"749",0,0.9,52,0,52,0,NA,"extinction"
"750",0,0.9,68,0,68,0,NA,"extinction"
"751",0,0.9,66,0,66,0,NA,"extinction"
"752",0,0.9,47,0,47,0,NA,"extinction"
"753",0,0.9,117,3,43,1514,0.00462351387054161,"reached_max"
"754",0,0.9,58,0,58,0,NA,"extinction"
"755",0,0.9,109,6,42,1536,0.00227864583333333,"reached_max"
"756",0,0.9,60,0,60,0,NA,"extinction"
"757",0,0.9,57,0,57,0,NA,"extinction"
"758",0,0.9,44,0,44,0,NA,"extinction"
"759",0,0.9,48,0,48,0,NA,"extinction"
"760",0,0.9,47,0,47,0,NA,"extinction"
"761",0,0.9,40,0,40,0,NA,"extinction"
"762",0,0.9,55,0,55,0,NA,"extinction"
"763",0,0.9,48,0,48,0,NA,"extinction"
"764",0,0.9,34,0,34,0,NA,"extinction"
"765",0,0.9,63,0,63,0,NA,"extinction"
"766",0,0.9,48,0,48,0,NA,"extinction"
"767",0,0.9,52,0,52,0,NA,"extinction"
"768",0,0.9,49,0,49,0,NA,"extinction"
"769",0,0.9,47,0,47,0,NA,"extinction"
"770",0,0.9,41,0,41,0,NA,"extinction"
"771",0,0.9,73,0,73,0,NA,"extinction"
"772",0,0.9,64,0,64,0,NA,"extinction"
"773",0,0.9,44,0,44,0,NA,"extinction"
"774",0,0.9,44,0,44,0,NA,"extinction"
"775",0,0.9,42,0,42,0,NA,"extinction"
"776",0,0.9,43,0,43,0,NA,"extinction"
"777",0,0.9,65,0,65,0,NA,"extinction"
"778",0,0.9,71,0,71,0,NA,"extinction"
"779",0,0.9,45,0,45,0,NA,"extinction"
"780",0,0.9,48,0,48,0,NA,"extinction"
"781",0,0.9,44,0,44,0,NA,"extinction"
"782",0,0.9,53,0,53,0,NA,"extinction"
"783",0,0.9,53,0,53,0,NA,"extinction"
"784",0,0.9,55,0,55,0,NA,"extinction"
"785",0,0.9,50,0,50,0,NA,"extinction"
"786",0,0.9,73,0,73,0,NA,"extinction"
"787",0,0.9,64,0,64,0,NA,"extinction"
"788",0,0.9,69,0,69,0,NA,"extinction"
"789",0,0.9,67,0,67,0,NA,"extinction"
"790",0,0.9,98,0,98,0,NA,"extinction"
"791",0,0.9,68,0,68,0,NA,"extinction"
"792",0,0.9,59,0,59,0,NA,"extinction"
"793",0,0.9,55,0,55,0,NA,"extinction"
"794",0,0.9,51,0,51,0,NA,"extinction"
"795",0,0.9,56,0,56,0,NA,"extinction"
"796",0,0.9,50,0,50,0,NA,"extinction"
"797",0,0.9,50,0,50,0,NA,"extinction"
"798",0,0.9,105,9,39,1554,0.000643500643500643,"reached_max"
"799",0,0.9,57,0,57,0,NA,"extinction"
"800",0,0.9,45,0,45,0,NA,"extinction"
"801",0,0.9,53,0,53,0,NA,"extinction"
"802",0,0.9,89,0,89,0,NA,"extinction"
"803",0,0.9,65,0,65,0,NA,"extinction"
"804",0,0.9,64,0,64,0,NA,"extinction"
"805",0,0.9,51,0,51,0,NA,"extinction"
"806",0,0.9,74,0,74,0,NA,"extinction"
"807",0,0.9,45,0,45,0,NA,"extinction"
"808",0,0.9,37,0,37,0,NA,"extinction"
"809",0,0.9,62,0,62,0,NA,"extinction"
"810",0,0.9,72,0,72,0,NA,"extinction"
"811",0,0.9,42,0,42,0,NA,"extinction"
"812",0,0.9,46,0,46,0,NA,"extinction"
"813",0,0.9,66,0,66,0,NA,"extinction"
"814",0,0.9,49,0,49,0,NA,"extinction"
"815",0,0.9,45,0,45,0,NA,"extinction"
"816",0,0.9,49,0,49,0,NA,"extinction"
"817",0,0.9,53,0,53,0,NA,"extinction"
"818",0,0.9,46,0,46,0,NA,"extinction"
"819",0,0.9,50,0,50,0,NA,"extinction"
"820",0,0.9,42,0,42,0,NA,"extinction"
"821",0,0.9,48,0,48,0,NA,"extinction"
"822",0,0.9,52,0,52,0,NA,"extinction"
"823",0,0.9,37,0,37,0,NA,"extinction"
"824",0,0.9,77,0,77,0,NA,"extinction"
"825",0,0.9,43,0,43,0,NA,"extinction"
"826",0,0.9,143,4,74,1536,0.00358072916666667,"reached_max"
"827",0,0.9,70,0,70,0,NA,"extinction"
"828",0,0.9,45,0,45,0,NA,"extinction"
"829",0,0.9,49,0,49,0,NA,"extinction"
"830",0,0.9,46,0,46,0,NA,"extinction"
"831",0,0.9,64,0,64,0,NA,"extinction"
"832",0,0.9,46,0,46,0,NA,"extinction"
"833",0,0.9,132,4,69,1504,0.000332446808510638,"reached_max"
"834",0,0.9,48,0,48,0,NA,"extinction"
"835",0,0.9,88,0,88,0,NA,"extinction"
"836",0,0.9,48,0,48,0,NA,"extinction"
"837",0,0.9,88,0,88,0,NA,"extinction"
"838",0,0.9,54,0,54,0,NA,"extinction"
"839",0,0.9,74,0,74,0,NA,"extinction"
"840",0,0.9,60,0,60,0,NA,"extinction"
"841",0,0.9,50,0,50,0,NA,"extinction"
"842",0,0.9,53,0,53,0,NA,"extinction"
"843",0,0.9,48,0,48,0,NA,"extinction"
"844",0,0.9,37,0,37,0,NA,"extinction"
"845",0,0.9,92,0,92,0,NA,"extinction"
"846",0,0.9,55,0,55,0,NA,"extinction"
"847",0,0.9,47,0,47,0,NA,"extinction"
"848",0,0.9,48,0,48,0,NA,"extinction"
"849",0,0.9,73,29,35,1544,0.00161917098445596,"reached_max"
"850",0,0.9,41,0,41,0,NA,"extinction"
"851",0,0.9,58,0,58,0,NA,"extinction"
"852",0,0.9,76,0,76,0,NA,"extinction"
"853",0,0.9,42,0,42,0,NA,"extinction"
"854",0,0.9,75,0,75,0,NA,"extinction"
"855",0,0.9,60,0,60,0,NA,"extinction"
"856",0,0.9,72,0,72,0,NA,"extinction"
"857",0,0.9,57,0,57,0,NA,"extinction"
"858",0,0.9,46,0,46,0,NA,"extinction"
"859",0,0.9,46,0,46,0,NA,"extinction"
"860",0,0.9,54,0,54,0,NA,"extinction"
"861",0,0.9,52,0,52,0,NA,"extinction"
"862",0,0.9,45,0,45,0,NA,"extinction"
"863",0,0.9,76,0,76,0,NA,"extinction"
"864",0,0.9,50,0,50,0,NA,"extinction"
"865",0,0.9,62,0,62,0,NA,"extinction"
"866",0,0.9,61,0,61,0,NA,"extinction"
"867",0,0.9,53,0,53,0,NA,"extinction"
"868",0,0.9,51,0,51,0,NA,"extinction"
"869",0,0.9,54,0,54,0,NA,"extinction"
"870",0,0.9,46,0,46,0,NA,"extinction"
"871",0,0.9,71,0,71,0,NA,"extinction"
"872",0,0.9,43,0,43,0,NA,"extinction"
"873",0,0.9,64,0,64,0,NA,"extinction"
"874",0,0.9,87,0,87,0,NA,"extinction"
"875",0,0.9,52,0,52,0,NA,"extinction"
"876",0,0.9,65,0,65,0,NA,"extinction"
"877",0,0.9,52,0,52,0,NA,"extinction"
"878",0,0.9,61,0,61,0,NA,"extinction"
"879",0,0.9,74,0,74,0,NA,"extinction"
"880",0,0.9,38,0,38,0,NA,"extinction"
"881",0,0.9,55,0,55,0,NA,"extinction"
"882",0,0.9,66,0,66,0,NA,"extinction"
"883",0,0.9,77,0,77,0,NA,"extinction"
"884",0,0.9,52,0,52,0,NA,"extinction"
"885",0,0.9,44,0,44,0,NA,"extinction"
"886",0,0.9,62,0,62,0,NA,"extinction"
"887",0,0.9,43,0,43,0,NA,"extinction"
"888",0,0.9,55,0,55,0,NA,"extinction"
"889",0,0.9,52,0,52,0,NA,"extinction"
"890",0,0.9,49,0,49,0,NA,"extinction"
"891",0,0.9,48,0,48,0,NA,"extinction"
"892",0,0.9,51,0,51,0,NA,"extinction"
"893",0,0.9,44,0,44,0,NA,"extinction"
"894",0,0.9,56,0,56,0,NA,"extinction"
"895",0,0.9,79,0,79,0,NA,"extinction"
"896",0,0.9,56,0,56,0,NA,"extinction"
"897",0,0.9,53,0,53,0,NA,"extinction"
"898",0,0.9,42,0,42,0,NA,"extinction"
"899",0,0.9,45,0,45,0,NA,"extinction"
"900",0,0.9,54,0,54,0,NA,"extinction"
"901",0,0.9,83,0,83,0,NA,"extinction"
"902",0,0.9,51,0,51,0,NA,"extinction"
"903",0,0.9,81,0,81,0,NA,"extinction"
"904",0,0.9,119,0,119,0,NA,"extinction"
"905",0,0.9,69,0,69,0,NA,"extinction"
"906",0,0.9,61,0,61,0,NA,"extinction"
"907",0,0.9,49,0,49,0,NA,"extinction"
"908",0,0.9,65,0,65,0,NA,"extinction"
"909",0,0.9,59,0,59,0,NA,"extinction"
"910",0,0.9,46,0,46,0,NA,"extinction"
"911",0,0.9,48,0,48,0,NA,"extinction"
"912",0,0.9,50,0,50,0,NA,"extinction"
"913",0,0.9,66,0,66,0,NA,"extinction"
"914",0,0.9,52,0,52,0,NA,"extinction"
"915",0,0.9,45,0,45,0,NA,"extinction"
"916",0,0.9,39,0,39,0,NA,"extinction"
"917",0,0.9,42,0,42,0,NA,"extinction"
"918",0,0.9,59,0,59,0,NA,"extinction"
"919",0,0.9,52,0,52,0,NA,"extinction"
"920",0,0.9,61,0,61,0,NA,"extinction"
"921",0,0.9,47,0,47,0,NA,"extinction"
"922",0,0.9,53,0,53,0,NA,"extinction"
"923",0,0.9,41,0,41,0,NA,"extinction"
"924",0,0.9,55,0,55,0,NA,"extinction"
"925",0,0.9,47,0,47,0,NA,"extinction"
"926",0,0.9,77,0,77,0,NA,"extinction"
"927",0,0.9,50,0,50,0,NA,"extinction"
"928",0,0.9,57,0,57,0,NA,"extinction"
"929",0,0.9,43,0,43,0,NA,"extinction"
"930",0,0.9,48,0,48,0,NA,"extinction"
"931",0,0.9,54,0,54,0,NA,"extinction"
"932",0,0.9,54,0,54,0,NA,"extinction"
"933",0,0.9,58,0,58,0,NA,"extinction"
"934",0,0.9,45,0,45,0,NA,"extinction"
"935",0,0.9,48,0,48,0,NA,"extinction"
"936",0,0.9,51,0,51,0,NA,"extinction"
"937",0,0.9,58,0,58,0,NA,"extinction"
"938",0,0.9,60,0,60,0,NA,"extinction"
"939",0,0.9,40,0,40,0,NA,"extinction"
"940",0,0.9,56,0,56,0,NA,"extinction"
"941",0,0.9,48,0,48,0,NA,"extinction"
"942",0,0.9,67,0,67,0,NA,"extinction"
"943",0,0.9,73,0,73,0,NA,"extinction"
"944",0,0.9,45,0,45,0,NA,"extinction"
"945",0,0.9,37,0,37,0,NA,"extinction"
"946",0,0.9,41,0,41,0,NA,"extinction"
"947",0,0.9,53,0,53,0,NA,"extinction"
"948",0,0.9,51,0,51,0,NA,"extinction"
"949",0,0.9,50,0,50,0,NA,"extinction"
"950",0,0.9,54,0,54,0,NA,"extinction"
"951",0,0.9,46,0,46,0,NA,"extinction"
"952",0,0.9,49,0,49,0,NA,"extinction"
"953",0,0.9,47,0,47,0,NA,"extinction"
"954",0,0.9,54,0,54,0,NA,"extinction"
"955",0,0.9,51,0,51,0,NA,"extinction"
"956",0,0.9,53,0,53,0,NA,"extinction"
"957",0,0.9,37,0,37,0,NA,"extinction"
"958",0,0.9,44,0,44,0,NA,"extinction"
"959",0,0.9,71,0,71,0,NA,"extinction"
"960",0,0.9,35,0,35,0,NA,"extinction"
"961",0,0.9,73,0,73,0,NA,"extinction"
"962",0,0.9,63,0,63,0,NA,"extinction"
"963",0,0.9,57,0,57,0,NA,"extinction"
"964",0,0.9,76,0,76,0,NA,"extinction"
"965",0,0.9,65,0,65,0,NA,"extinction"
"966",0,0.9,39,0,39,0,NA,"extinction"
"967",0,0.9,55,0,55,0,NA,"extinction"
"968",0,0.9,50,0,50,0,NA,"extinction"
"969",0,0.9,49,0,49,0,NA,"extinction"
"970",0,0.9,56,0,56,0,NA,"extinction"
"971",0,0.9,48,0,48,0,NA,"extinction"
"972",0,0.9,38,0,38,0,NA,"extinction"
"973",0,0.9,81,0,81,0,NA,"extinction"
"974",0,0.9,43,0,43,0,NA,"extinction"
"975",0,0.9,59,0,59,0,NA,"extinction"
"976",0,0.9,51,0,51,0,NA,"extinction"
"977",0,0.9,46,0,46,0,NA,"extinction"
"978",0,0.9,53,0,53,0,NA,"extinction"
"979",0,0.9,52,0,52,0,NA,"extinction"
"980",0,0.9,51,0,51,0,NA,"extinction"
"981",0,0.9,64,0,64,0,NA,"extinction"
"982",0,0.9,74,0,74,0,NA,"extinction"
"983",0,0.9,64,0,64,0,NA,"extinction"
"984",0,0.9,56,0,56,0,NA,"extinction"
"985",0,0.9,61,0,61,0,NA,"extinction"
"986",0,0.9,46,0,46,0,NA,"extinction"
"987",0,0.9,56,0,56,0,NA,"extinction"
"988",0,0.9,62,0,62,0,NA,"extinction"
"989",0,0.9,45,0,45,0,NA,"extinction"
"990",0,0.9,60,0,60,0,NA,"extinction"
"991",0,0.9,54,0,54,0,NA,"extinction"
"992",0,0.9,59,0,59,0,NA,"extinction"
"993",0,0.9,68,0,68,0,NA,"extinction"
"994",0,0.9,53,0,53,0,NA,"extinction"
"995",0,0.9,44,0,44,0,NA,"extinction"
"996",0,0.9,56,0,56,0,NA,"extinction"
"997",0,0.9,129,1,58,1507,0.0059721300597213,"reached_max"
"998",0,0.9,55,0,55,0,NA,"extinction"
"999",0,0.9,71,0,71,0,NA,"extinction"
"1000",0,0.9,47,0,47,0,NA,"extinction"
"1001",1,0.9,48,1,48,1,1,"extinction"
"1002",1,0.9,71,2,71,2,1,"extinction"
"1003",1,0.9,209,2,209,2,1,"extinction"
"1004",1,0.9,60,2,60,2,1,"extinction"
"1005",1,0.9,49,2,49,2,1,"extinction"
"1006",1,0.9,70,2,70,2,1,"extinction"
"1007",1,0.9,66,2,66,2,1,"extinction"
"1008",1,0.9,52,2,52,2,1,"extinction"
"1009",1,0.9,137,2,137,2,1,"extinction"
"1010",1,0.9,56,2,56,2,1,"extinction"
"1011",1,0.9,49,0,49,0,NA,"extinction"
"1012",1,0.9,55,2,55,2,1,"extinction"
"1013",1,0.9,132,1,132,1,1,"extinction"
"1014",1,0.9,78,2,78,2,1,"extinction"
"1015",1,0.9,67,2,67,2,1,"extinction"
"1016",1,0.9,78,1,78,1,1,"extinction"
"1017",1,0.9,46,2,46,2,0.75,"extinction"
"1018",1,0.9,64,1,64,1,1,"extinction"
"1019",1,0.9,44,0,44,0,NA,"extinction"
"1020",1,0.9,57,2,57,2,1,"extinction"
"1021",1,0.9,78,1,78,1,1,"extinction"
"1022",1,0.9,113,1,113,1,1,"extinction"
"1023",1,0.9,59,2,59,2,1,"extinction"
"1024",1,0.9,105,2,105,2,1,"extinction"
"1025",1,0.9,40,2,40,2,1,"extinction"
"1026",1,0.9,56,2,56,2,1,"extinction"
"1027",1,0.9,87,2,87,2,1,"extinction"
"1028",1,0.9,98,2,98,2,1,"extinction"
"1029",1,0.9,48,2,48,2,1,"extinction"
"1030",1,0.9,151,1,151,1,0,"extinction"
"1031",1,0.9,134,2,134,2,1,"extinction"
"1032",1,0.9,80,2,80,2,1,"extinction"
"1033",1,0.9,41,2,41,2,1,"extinction"
"1034",1,0.9,47,2,47,2,1,"extinction"
"1035",1,0.9,80,1,80,1,1,"extinction"
"1036",1,0.9,74,2,74,2,1,"extinction"
"1037",1,0.9,48,0,48,0,NA,"extinction"
"1038",1,0.9,154,2,154,2,1,"extinction"
"1039",1,0.9,45,1,45,1,1,"extinction"
"1040",1,0.9,86,2,86,2,1,"extinction"
"1041",1,0.9,61,1,61,1,1,"extinction"
"1042",1,0.9,44,2,44,2,1,"extinction"
"1043",1,0.9,73,2,73,2,1,"extinction"
"1044",1,0.9,102,27,58,1582,0.0126422250316056,"reached_max"
"1045",1,0.9,135,0,135,0,NA,"extinction"
"1046",1,0.9,67,1,67,1,1,"extinction"
"1047",1,0.9,136,2,136,2,1,"extinction"
"1048",1,0.9,57,2,57,2,1,"extinction"
"1049",1,0.9,67,2,67,2,1,"extinction"
"1050",1,0.9,131,2,131,2,1,"extinction"
"1051",1,0.9,79,2,79,2,1,"extinction"
"1052",1,0.9,49,1,49,1,1,"extinction"
"1053",1,0.9,76,2,76,2,1,"extinction"
"1054",1,0.9,87,2,87,2,1,"extinction"
"1055",1,0.9,107,2,107,2,1,"extinction"
"1056",1,0.9,47,2,47,2,1,"extinction"
"1057",1,0.9,60,2,60,2,1,"extinction"
"1058",1,0.9,96,2,96,2,1,"extinction"
"1059",1,0.9,43,2,43,2,1,"extinction"
"1060",1,0.9,130,2,130,2,1,"extinction"
"1061",1,0.9,110,2,110,2,1,"extinction"
"1062",1,0.9,106,1,106,1,1,"extinction"
