"","migration","generation_with_min_pop_size","min_pop_size","simulated_gen","maximal_pop_size","success"
"258",0,50,0,51,1000,"extinction"
"259",0,36,0,37,1000,"extinction"
"260",0,97,9,97,5447,"reached_max"
"261",0,104,9,104,5128,"reached_max"
"262",0,150,9,150,5312,"reached_max"
"263",0,50,0,51,1000,"extinction"
"264",0,56,3,145,5211,"reached_max"
"265",0,111,9,111,5247,"reached_max"
"266",0,105,9,105,5382,"reached_max"
"267",0,102,9,102,5034,"reached_max"
"268",0,42,0,43,1000,"extinction"
"269",0,44,0,45,1000,"extinction"
"270",0,97,9,97,5388,"reached_max"
"271",0,62,7,138,5237,"reached_max"
"272",0,58,0,59,1000,"extinction"
"273",0,89,9,89,5093,"reached_max"
"274",0,61,0,62,1000,"extinction"
"275",0,93,9,93,5027,"reached_max"
"276",0,106,9,106,5137,"reached_max"
"277",0,53,5,126,5032,"reached_max"
"278",0,52,0,53,1000,"extinction"
"279",0,96,9,96,5130,"reached_max"
"280",0,54,8,116,5380,"reached_max"
"281",0,111,9,111,5318,"reached_max"
"282",0,41,0,42,1000,"extinction"
"283",0,47,6,127,5311,"reached_max"
"284",0,92,9,92,5333,"reached_max"
"285",0,64,0,65,1000,"extinction"
"286",0,105,9,105,5080,"reached_max"
"287",0,53,0,54,1000,"extinction"
"288",0,54,0,55,1000,"extinction"
"289",0,59,1,146,5028,"reached_max"
"290",0,97,9,97,5117,"reached_max"
"291",0,100,9,100,5003,"reached_max"
"292",0,115,9,115,5428,"reached_max"
"293",0,139,9,139,5228,"reached_max"
"294",0,122,9,122,5412,"reached_max"
"295",0,107,9,107,5063,"reached_max"
"296",0,91,9,91,5260,"reached_max"
"297",0,44,0,45,1000,"extinction"
"298",0,100,9,100,5021,"reached_max"
"299",0,42,0,43,1000,"extinction"
"300",0,134,9,134,5081,"reached_max"
"301",0,125,9,125,5172,"reached_max"
"302",0,95,9,95,5379,"reached_max"
"303",0,116,9,116,5177,"reached_max"
"304",0,100,9,100,5223,"reached_max"
"305",0,116,9,116,5070,"reached_max"
"306",0,44,0,45,1000,"extinction"
"307",0,64,0,65,1000,"extinction"
"308",0,60,9,165,5248,"reached_max"
"309",0,50,0,51,1000,"extinction"
"310",0,63,0,64,1000,"extinction"
"311",0,96,9,96,5307,"reached_max"
"312",0,50,9,121,5206,"reached_max"
"313",0,122,9,122,5266,"reached_max"
"314",0,158,9,158,5397,"reached_max"
"315",0,107,9,107,5145,"reached_max"
"316",0,98,9,98,5132,"reached_max"
"317",0,46,0,47,1000,"extinction"
"318",0,45,0,46,1000,"extinction"
"319",0,106,9,106,5022,"reached_max"
"320",0,122,9,122,5242,"reached_max"
"321",0,53,0,54,1000,"extinction"
"322",0,114,9,114,5067,"reached_max"
"323",0,51,1,203,5314,"reached_max"
"324",0,111,9,111,5300,"reached_max"
"325",0,121,9,121,5098,"reached_max"
"326",0,98,9,98,5201,"reached_max"
"327",0,43,0,44,1000,"extinction"
"328",0,112,9,112,5072,"reached_max"
"329",0,103,9,103,5103,"reached_max"
"330",0,48,0,49,1000,"extinction"
"331",0,111,9,111,5219,"reached_max"
"332",0,52,0,53,1000,"extinction"
"333",0,127,9,127,5049,"reached_max"
"334",0,122,9,122,5324,"reached_max"
"335",0,118,9,118,5249,"reached_max"
"336",0,117,9,117,5190,"reached_max"
"337",0,122,9,122,5108,"reached_max"
"338",0,142,9,142,5329,"reached_max"
"339",0,97,9,97,5155,"reached_max"
"340",0,40,0,41,1000,"extinction"
"341",0,74,0,75,1000,"extinction"
"342",0,85,9,85,5346,"reached_max"
"343",0,110,9,110,5063,"reached_max"
"344",0,73,5,148,5176,"reached_max"
"345",0,123,9,123,5026,"reached_max"
"346",0,49,0,50,1000,"extinction"
"347",0,91,9,91,5011,"reached_max"
"348",0,99,9,99,5144,"reached_max"
"349",0,61,0,62,1000,"extinction"
"350",0,92,9,92,5033,"reached_max"
"351",0,151,9,151,5221,"reached_max"
"352",0,53,0,54,1000,"extinction"
"353",0,90,9,90,5269,"reached_max"
"354",0,114,9,114,5345,"reached_max"
"355",0,133,9,133,5195,"reached_max"
"356",0,50,0,51,1000,"extinction"
"357",0,38,0,39,1000,"extinction"
"358",0,95,9,95,5072,"reached_max"
"359",0,111,9,111,5165,"reached_max"
"360",0,58,0,59,1000,"extinction"
"361",0,91,9,91,5020,"reached_max"
"362",0,126,9,126,5185,"reached_max"
"363",0,133,9,133,5339,"reached_max"
"364",0,111,9,111,5056,"reached_max"
"365",0,90,9,90,5207,"reached_max"
"366",0,119,9,119,5067,"reached_max"
"367",0,106,9,106,5276,"reached_max"
"368",0,106,9,106,5029,"reached_max"
"369",0,113,9,113,5258,"reached_max"
"370",0,125,9,125,5264,"reached_max"
"371",0,113,9,113,5301,"reached_max"
"372",0,39,7,109,5132,"reached_max"
"373",0,101,9,101,5307,"reached_max"
"374",0,126,9,126,5318,"reached_max"
"375",0,61,0,62,1000,"extinction"
"376",0,108,9,108,5017,"reached_max"
"377",0,88,9,88,5106,"reached_max"
"378",0,57,5,161,5179,"reached_max"
"379",0,44,7,128,5138,"reached_max"
"380",0,47,8,132,5206,"reached_max"
"381",0,106,9,106,5168,"reached_max"
"382",0,62,0,63,1000,"extinction"
"383",0,38,3,116,5050,"reached_max"
"384",0,96,9,96,5112,"reached_max"
"385",0,67,0,68,1000,"extinction"
"386",0,58,0,59,1000,"extinction"
"387",0,50,0,51,1000,"extinction"
"388",0,40,7,129,5395,"reached_max"
"389",0,56,0,57,1000,"extinction"
"390",0,51,9,138,5500,"reached_max"
"391",0,111,9,111,5306,"reached_max"
"392",0,46,0,47,1000,"extinction"
"393",0,42,0,43,1000,"extinction"
"394",0,107,9,107,5388,"reached_max"
"395",0,52,0,53,1000,"extinction"
"396",0,58,0,59,1000,"extinction"
"397",0,106,9,106,5380,"reached_max"
"398",0,76,2,149,5222,"reached_max"
"399",0,112,9,112,5157,"reached_max"
"400",0,99,9,99,5193,"reached_max"
"401",0,46,0,47,1000,"extinction"
"402",0,95,9,95,5265,"reached_max"
"403",0,99,9,99,5199,"reached_max"
"404",0,119,9,119,5291,"reached_max"
"405",0,121,9,121,5114,"reached_max"
"406",0,149,9,149,5221,"reached_max"
"407",0,110,9,110,5329,"reached_max"
"408",0,70,0,71,1000,"extinction"
"409",0,52,0,53,1000,"extinction"
"410",0,55,0,56,1000,"extinction"
"411",0,101,9,101,5114,"reached_max"
"412",0,109,9,109,5458,"reached_max"
"413",0,107,9,107,5200,"reached_max"
"414",0,91,9,91,5173,"reached_max"
"415",0,44,0,45,1000,"extinction"
"416",0,58,2,146,5220,"reached_max"
"417",0,51,0,52,1000,"extinction"
"418",0,44,9,123,5246,"reached_max"
"419",0,49,0,50,1000,"extinction"
"420",0,107,9,107,5354,"reached_max"
"421",0,126,9,126,5104,"reached_max"
"422",0,46,1,112,5029,"reached_max"
"423",0,65,8,161,5145,"reached_max"
"424",0,44,0,45,1000,"extinction"
"425",0,113,9,113,5296,"reached_max"
"426",0,52,9,137,5085,"reached_max"
"427",0,97,9,97,5374,"reached_max"
"428",0,38,3,140,5240,"reached_max"
"429",0,51,0,52,1000,"extinction"
"430",0,102,9,102,5238,"reached_max"
"431",0,48,9,148,5222,"reached_max"
"432",0,58,0,59,1000,"extinction"
"433",0,98,9,98,5055,"reached_max"
"434",0,109,9,109,5088,"reached_max"
"435",0,113,9,113,5315,"reached_max"
"436",0,189,9,189,5212,"reached_max"
"437",0,84,9,84,5178,"reached_max"
"438",0,148,9,148,5223,"reached_max"
"439",0,115,9,115,5300,"reached_max"
"440",0,101,9,101,5231,"reached_max"
"441",0,121,9,121,5176,"reached_max"
"442",0,38,0,39,1000,"extinction"
"443",0,124,9,124,5178,"reached_max"
"444",0,81,9,81,5297,"reached_max"
"445",0,112,9,112,5427,"reached_max"
"446",0,117,9,117,5276,"reached_max"
"447",0,79,0,80,1000,"extinction"
"448",0,128,9,128,5047,"reached_max"
"449",0,39,7,144,5276,"reached_max"
"450",0,96,9,96,5111,"reached_max"
"451",0,103,9,103,5358,"reached_max"
"452",0,55,0,56,1000,"extinction"
"453",0,53,0,54,1000,"extinction"
"454",0,57,8,178,5197,"reached_max"
"455",0,47,6,148,5023,"reached_max"
"456",0,92,9,92,5307,"reached_max"
"457",0,110,9,110,5261,"reached_max"
"458",0,109,9,109,5110,"reached_max"
"459",0,58,0,59,1000,"extinction"
"460",0,108,9,108,5009,"reached_max"
"461",0,119,9,119,5233,"reached_max"
"462",0,100,9,100,5029,"reached_max"
"463",0,113,9,113,5301,"reached_max"
"464",0,53,2,209,5146,"reached_max"
"465",0,106,9,106,5016,"reached_max"
"466",0,121,9,121,5090,"reached_max"
"467",0,119,9,119,5242,"reached_max"
"468",0,67,4,142,5079,"reached_max"
"469",0,123,9,123,5420,"reached_max"
"470",0,101,9,101,5244,"reached_max"
"471",0,90,9,90,5029,"reached_max"
"472",0,100,9,100,5196,"reached_max"
"473",0,45,0,46,1000,"extinction"
"474",0,56,2,126,5090,"reached_max"
"475",0,121,9,121,5206,"reached_max"
"476",0,120,9,120,5384,"reached_max"
"477",0,93,9,93,5250,"reached_max"
"478",0,57,2,129,5011,"reached_max"
"479",0,120,9,120,5285,"reached_max"
"480",0,110,9,110,5097,"reached_max"
"481",0,94,9,94,5426,"reached_max"
"482",0,101,9,101,5300,"reached_max"
"483",0,50,0,51,1000,"extinction"
"484",0,101,9,101,5296,"reached_max"
"485",0,48,0,49,1000,"extinction"
"486",0,97,9,97,5075,"reached_max"
"487",0,43,0,44,1000,"extinction"
"488",0,107,9,107,5239,"reached_max"
"489",0,64,0,65,1000,"extinction"
"490",0,116,9,116,5040,"reached_max"
"491",0,121,9,121,5125,"reached_max"
"492",0,108,9,108,5319,"reached_max"
"493",0,75,0,76,1000,"extinction"
"494",0,122,9,122,5102,"reached_max"
"495",0,119,9,119,5054,"reached_max"
"496",0,51,0,52,1000,"extinction"
"497",0,112,9,112,5261,"reached_max"
"498",0,75,0,76,1000,"extinction"
"499",0,128,9,128,5353,"reached_max"
"500",0,96,9,96,5220,"reached_max"
"501",0,56,7,164,5268,"reached_max"
"502",0,70,5,150,5274,"reached_max"
"503",0,116,9,116,5307,"reached_max"
"504",0,48,0,49,1000,"extinction"
"505",0,101,9,101,5072,"reached_max"
"506",0,112,9,112,5119,"reached_max"
"507",0,93,9,93,5460,"reached_max"
"508",0,80,9,80,5107,"reached_max"
"509",0,92,0,93,1000,"extinction"
"510",0,84,9,84,5228,"reached_max"
"511",0,59,5,138,5141,"reached_max"
"512",0,51,0,52,1000,"extinction"
"513",0,62,5,162,5304,"reached_max"
"514",0,47,0,48,1000,"extinction"
"515",0,49,0,50,1000,"extinction"
"516",0,92,9,92,5325,"reached_max"
"517",0,55,0,56,1000,"extinction"
"518",0,80,0,81,1000,"extinction"
"519",0,110,9,110,5138,"reached_max"
"520",0,54,5,143,5140,"reached_max"
"521",0,109,9,109,5038,"reached_max"
"522",0,98,9,98,5552,"reached_max"
"523",0,49,9,117,5051,"reached_max"
"524",0,91,9,91,5017,"reached_max"
"525",0,114,9,114,5184,"reached_max"
"526",0,98,9,98,5271,"reached_max"
"527",0,117,9,117,5133,"reached_max"
"528",0,47,2,159,5173,"reached_max"
"529",0,136,9,136,5163,"reached_max"
"530",0,94,9,94,5201,"reached_max"
"531",0,40,0,41,1000,"extinction"
"532",0,38,6,135,5151,"reached_max"
"533",0,52,8,119,5095,"reached_max"
"534",0,122,9,122,5110,"reached_max"
"535",0,50,0,51,1000,"extinction"
"536",0,101,9,101,5012,"reached_max"
"537",0,71,0,72,1000,"extinction"
"538",0,101,9,101,5106,"reached_max"
"539",0,66,0,67,1000,"extinction"
"540",0,62,5,175,5295,"reached_max"
"541",0,87,0,88,1000,"extinction"
"542",0,61,0,62,1000,"extinction"
"543",0,55,0,56,1000,"extinction"
"544",0,116,9,116,5266,"reached_max"
"545",0,83,5,204,5266,"reached_max"
"546",0,98,9,98,5197,"reached_max"
"547",0,118,9,118,5190,"reached_max"
"548",0,91,9,91,5118,"reached_max"
"549",0,118,9,118,5124,"reached_max"
"550",0,107,9,107,5027,"reached_max"
"551",0,140,9,140,5278,"reached_max"
"552",0,135,9,135,5352,"reached_max"
"553",0,42,0,43,1000,"extinction"
"554",0,104,9,104,5197,"reached_max"
"555",0,86,9,86,5072,"reached_max"
"556",0,104,9,104,5306,"reached_max"
"557",0,50,0,51,1000,"extinction"
"558",0,115,9,115,5334,"reached_max"
"559",0,51,3,134,5254,"reached_max"
"560",0,118,9,118,5179,"reached_max"
"561",0,122,9,122,5540,"reached_max"
"562",0,136,9,136,5300,"reached_max"
"563",0,57,0,58,1000,"extinction"
"564",0,120,9,120,5405,"reached_max"
"565",0,45,0,46,1000,"extinction"
"566",0,124,9,124,5366,"reached_max"
"567",0,97,9,97,5040,"reached_max"
"568",0,119,9,119,5402,"reached_max"
"569",0,48,0,49,1000,"extinction"
"570",0,55,8,117,5160,"reached_max"
"571",0,50,0,51,1000,"extinction"
"572",0,103,9,103,5113,"reached_max"
"573",0,109,9,109,5341,"reached_max"
"574",0,138,9,138,5119,"reached_max"
"575",0,112,9,112,5073,"reached_max"
"576",0,109,9,109,5103,"reached_max"
"577",0,132,9,132,5302,"reached_max"
"578",0,45,0,46,1000,"extinction"
"579",0,67,6,156,5173,"reached_max"
"580",0,121,9,121,5351,"reached_max"
"581",0,85,9,85,5305,"reached_max"
"582",0,120,9,120,5306,"reached_max"
"583",0,93,9,93,5448,"reached_max"
"584",0,93,9,93,5136,"reached_max"
"585",0,115,9,115,5069,"reached_max"
"586",0,144,9,144,5102,"reached_max"
"587",0,47,7,124,5116,"reached_max"
"588",0,106,9,106,5233,"reached_max"
"589",0,103,9,103,5040,"reached_max"
"590",0,49,0,50,1000,"extinction"
"591",0,46,5,126,5446,"reached_max"
"592",0,104,9,104,5347,"reached_max"
"593",0,66,0,67,1000,"extinction"
"594",0,103,9,103,5342,"reached_max"
"595",0,95,9,95,5306,"reached_max"
"596",0,74,5,182,5133,"reached_max"
"597",0,62,2,138,5119,"reached_max"
"598",0,185,9,185,5027,"reached_max"
"599",0,138,9,138,5432,"reached_max"
"600",0,45,0,46,1000,"extinction"
"601",0,121,9,121,5142,"reached_max"
"602",0,103,9,103,5361,"reached_max"
"603",0,113,9,113,5250,"reached_max"
"604",0,106,9,106,5266,"reached_max"
"605",0,57,0,58,1000,"extinction"
"606",0,86,9,86,5220,"reached_max"
"607",0,69,6,146,5248,"reached_max"
"608",0,70,0,71,1000,"extinction"
"609",0,113,9,113,5338,"reached_max"
"610",0,42,0,43,1000,"extinction"
"611",0,43,7,114,5251,"reached_max"
"612",0,50,0,51,1000,"extinction"
"613",0,126,9,126,5461,"reached_max"
"614",0,98,9,98,5244,"reached_max"
"615",0,56,0,57,1000,"extinction"
"616",0,126,9,126,5281,"reached_max"
"617",0,75,0,76,1000,"extinction"
"618",0,48,0,49,1000,"extinction"
"619",0,98,9,98,5087,"reached_max"
"620",0,55,0,56,1000,"extinction"
"621",0,51,4,119,5289,"reached_max"
"622",0,101,9,101,5322,"reached_max"
"623",0,104,0,105,1000,"extinction"
"624",0,60,4,158,5261,"reached_max"
"625",0,64,0,65,1000,"extinction"
"626",0,163,9,163,5276,"reached_max"
"627",0,39,0,40,1000,"extinction"
"628",0,72,0,73,1000,"extinction"
"629",0,115,9,115,5298,"reached_max"
"630",0,56,0,57,1000,"extinction"
"631",0,129,9,129,5172,"reached_max"
"632",0,112,9,112,5047,"reached_max"
"633",0,110,9,110,5094,"reached_max"
"634",0,104,9,104,5162,"reached_max"
"635",0,85,0,86,1000,"extinction"
"636",0,132,9,132,5179,"reached_max"
"637",0,104,9,104,5252,"reached_max"
"638",0,124,9,124,5125,"reached_max"
"639",0,39,0,40,1000,"extinction"
"640",0,105,9,105,5238,"reached_max"
"641",0,119,9,119,5030,"reached_max"
"642",0,119,9,119,5228,"reached_max"
"643",0,125,9,125,5186,"reached_max"
"644",0,71,4,157,5069,"reached_max"
"645",0,147,9,147,5305,"reached_max"
"646",0,52,0,53,1000,"extinction"
"647",0,95,9,95,5091,"reached_max"
"648",0,59,0,60,1000,"extinction"
"649",0,119,9,119,5305,"reached_max"
"650",0,69,5,188,5084,"reached_max"
"651",0,114,9,114,5320,"reached_max"
"652",0,81,9,81,5219,"reached_max"
"653",0,115,9,115,5139,"reached_max"
"654",0,97,9,97,5243,"reached_max"
"655",0,96,9,96,5344,"reached_max"
"656",0,48,0,49,1000,"extinction"
"657",0,109,9,109,5194,"reached_max"
"658",0,111,9,111,5326,"reached_max"
"659",0,46,7,141,5207,"reached_max"
"660",0,96,9,96,5163,"reached_max"
"661",0,113,9,113,5319,"reached_max"
"662",0,45,2,134,5136,"reached_max"
"663",0,111,9,111,5155,"reached_max"
"664",0,121,9,121,5333,"reached_max"
"665",0,60,0,61,1000,"extinction"
"666",0,55,0,56,1000,"extinction"
"667",0,52,0,53,1000,"extinction"
"668",0,108,9,108,5114,"reached_max"
"669",0,112,9,112,5292,"reached_max"
"670",0,108,9,108,5122,"reached_max"
"671",0,79,9,79,5330,"reached_max"
"672",0,94,9,94,5245,"reached_max"
"673",0,76,0,77,1000,"extinction"
"674",0,48,0,49,1000,"extinction"
"675",0,103,9,103,5003,"reached_max"
"676",0,53,0,54,1000,"extinction"
"677",0,54,0,55,1000,"extinction"
"678",0,53,6,131,5270,"reached_max"
"679",0,45,0,46,1000,"extinction"
"680",0,121,9,121,5047,"reached_max"
"681",0,98,9,98,5072,"reached_max"
"682",0,93,9,93,5441,"reached_max"
"683",0,68,0,69,1000,"extinction"
"684",0,103,9,103,5051,"reached_max"
"685",0,72,0,73,1000,"extinction"
"686",0,68,0,69,1000,"extinction"
"687",0,48,0,49,1000,"extinction"
"688",0,108,9,108,5417,"reached_max"
"689",0,49,0,50,1000,"extinction"
"690",0,58,0,59,1000,"extinction"
"691",0,54,6,130,5288,"reached_max"
"692",0,144,9,144,5081,"reached_max"
"693",0,93,9,93,5188,"reached_max"
"694",0,107,9,107,5188,"reached_max"
"695",0,92,9,92,5291,"reached_max"
"696",0,113,9,113,5172,"reached_max"
"697",0,101,9,101,5174,"reached_max"
"698",0,107,9,107,5237,"reached_max"
"699",0,61,0,62,1000,"extinction"
"700",0,91,9,91,5003,"reached_max"
"701",0,42,0,43,1000,"extinction"
"702",0,95,0,96,1000,"extinction"
"703",0,139,9,139,5146,"reached_max"
"704",0,101,9,101,5255,"reached_max"
"705",0,117,9,117,5425,"reached_max"
"706",0,41,7,117,5260,"reached_max"
"707",0,29,0,30,1000,"extinction"
"708",0,61,0,62,1000,"extinction"
"709",0,55,9,149,5332,"reached_max"
"710",0,41,0,42,1000,"extinction"
"711",0,128,9,128,5431,"reached_max"
"712",0,39,0,40,1000,"extinction"
"713",0,60,0,61,1000,"extinction"
"714",0,42,8,111,5036,"reached_max"
"715",0,100,9,100,5421,"reached_max"
"716",0,116,9,116,5183,"reached_max"
"717",0,83,0,84,1000,"extinction"
"718",0,109,9,109,5335,"reached_max"
"719",0,118,9,118,5129,"reached_max"
"720",0,86,9,86,5375,"reached_max"
"721",0,106,9,106,5486,"reached_max"
"722",0,126,9,126,5067,"reached_max"
"723",0,120,9,120,5094,"reached_max"
"724",0,49,0,50,1000,"extinction"
"725",0,41,6,133,5349,"reached_max"
"726",0,109,9,109,5256,"reached_max"
"727",0,106,9,106,5193,"reached_max"
"728",0,94,9,94,5226,"reached_max"
"729",0,106,9,106,5046,"reached_max"
"730",0,79,9,79,5257,"reached_max"
"731",0,118,9,118,5053,"reached_max"
"732",0,106,9,106,5243,"reached_max"
"733",0,105,9,105,5294,"reached_max"
"734",0,107,9,107,5417,"reached_max"
"735",0,96,9,96,5090,"reached_max"
"736",0,132,9,132,5212,"reached_max"
"737",0,108,9,108,5072,"reached_max"
"738",0,99,9,99,5265,"reached_max"
"739",0,102,9,102,5336,"reached_max"
"740",0,95,9,95,5018,"reached_max"
"741",0,108,9,108,5179,"reached_max"
"742",0,89,9,89,5105,"reached_max"
"743",0,140,9,140,5109,"reached_max"
"744",0,105,9,105,5165,"reached_max"
"745",0,53,0,54,1000,"extinction"
"746",0,67,3,141,5160,"reached_max"
"747",0,109,9,109,5087,"reached_max"
"748",0,88,9,88,5049,"reached_max"
"749",0,112,9,112,5089,"reached_max"
"750",0,85,9,85,5089,"reached_max"
"751",0,52,0,53,1000,"extinction"
"752",0,51,0,52,1000,"extinction"
"753",0,62,0,63,1000,"extinction"
"754",0,61,1,187,5335,"reached_max"
"755",0,111,9,111,5022,"reached_max"
"756",0,104,9,104,5167,"reached_max"
"757",0,124,9,124,5443,"reached_max"
"758",0,103,9,103,5196,"reached_max"
"759",0,119,9,119,5265,"reached_max"
"760",0,54,0,55,1000,"extinction"
"761",0,109,9,109,5225,"reached_max"
"762",0,116,9,116,5189,"reached_max"
"763",0,106,9,106,5093,"reached_max"
"764",0,99,9,99,5347,"reached_max"
"765",0,46,8,126,5411,"reached_max"
"766",0,146,9,146,5017,"reached_max"
"767",0,105,9,105,5206,"reached_max"
"768",0,55,0,56,1000,"extinction"
"769",0,115,9,115,5123,"reached_max"
"770",0,102,9,102,5367,"reached_max"
"771",0,52,0,53,1000,"extinction"
"772",0,51,0,52,1000,"extinction"
"773",0,113,9,113,5034,"reached_max"
"774",0,132,9,132,5068,"reached_max"
"775",0,46,3,155,5366,"reached_max"
"776",0,130,9,130,5268,"reached_max"
"777",0,49,6,130,5019,"reached_max"
"778",0,41,2,127,5075,"reached_max"
"779",0,111,9,111,5065,"reached_max"
"780",0,88,9,88,5307,"reached_max"
"781",0,117,9,117,5366,"reached_max"
"782",0,120,9,120,5391,"reached_max"
"783",0,107,9,107,5339,"reached_max"
"784",0,123,9,123,5173,"reached_max"
"785",0,104,9,104,5367,"reached_max"
"786",0,58,0,59,1000,"extinction"
"787",0,110,9,110,5103,"reached_max"
"788",0,96,9,96,5127,"reached_max"
"789",0,112,9,112,5284,"reached_max"
"790",0,96,9,96,5025,"reached_max"
"791",0,51,0,52,1000,"extinction"
"792",0,76,0,77,1000,"extinction"
"793",0,140,9,140,5167,"reached_max"
"794",0,96,9,96,5033,"reached_max"
"795",0,127,9,127,5168,"reached_max"
"796",0,113,9,113,5229,"reached_max"
"797",0,91,9,91,5312,"reached_max"
"798",0,57,0,58,1000,"extinction"
"799",0,43,6,124,5270,"reached_max"
"800",0,62,0,63,1000,"extinction"
"801",0,45,0,46,1000,"extinction"
"802",0,92,9,92,5059,"reached_max"
"803",0,55,7,150,5022,"reached_max"
"804",0,44,5,185,5023,"reached_max"
"805",0,133,9,133,5317,"reached_max"
"806",0,50,0,51,1000,"extinction"
"807",0,117,9,117,5107,"reached_max"
"808",0,44,7,133,5027,"reached_max"
"809",0,103,9,103,5061,"reached_max"
"810",0,58,7,142,5279,"reached_max"
"811",0,115,9,115,5102,"reached_max"
"812",0,106,9,106,5346,"reached_max"
"813",0,74,2,211,5330,"reached_max"
"814",0,123,9,123,5092,"reached_max"
"815",0,42,0,43,1000,"extinction"
"816",0,39,0,40,1000,"extinction"
"817",0,98,9,98,5271,"reached_max"
"818",0,121,9,121,5236,"reached_max"
"819",0,139,9,139,5326,"reached_max"
"820",0,52,0,53,1000,"extinction"
"821",0,106,9,106,5153,"reached_max"
"822",0,60,0,61,1000,"extinction"
"823",0,45,0,46,1000,"extinction"
"824",0,116,9,116,5288,"reached_max"
"825",0,92,9,92,5128,"reached_max"
"826",0,88,9,88,5008,"reached_max"
"827",0,111,9,111,5106,"reached_max"
"828",0,46,0,47,1000,"extinction"
"829",0,99,9,99,5102,"reached_max"
"830",0,48,0,49,1000,"extinction"
"831",0,62,0,63,1000,"extinction"
"832",0,97,9,97,5028,"reached_max"
"833",0,97,9,97,5136,"reached_max"
"834",0,110,9,110,5224,"reached_max"
"835",0,63,0,64,1000,"extinction"
"836",0,108,9,108,5225,"reached_max"
"837",0,67,0,68,1000,"extinction"
"838",0,98,9,98,5104,"reached_max"
"839",0,136,9,136,5316,"reached_max"
"840",0,95,9,95,5230,"reached_max"
"841",0,179,9,179,5208,"reached_max"
"842",0,118,9,118,5012,"reached_max"
"843",0,66,0,67,1000,"extinction"
"844",0,98,9,98,5190,"reached_max"
"845",0,62,0,63,1000,"extinction"
"846",0,44,0,45,1000,"extinction"
"847",0,116,9,116,5378,"reached_max"
"848",0,95,9,95,5220,"reached_max"
"849",0,130,9,130,5086,"reached_max"
"850",0,55,0,56,1000,"extinction"
"851",0,133,9,133,5005,"reached_max"
"852",0,64,0,65,1000,"extinction"
"853",0,52,7,143,5299,"reached_max"
"854",0,60,0,61,1000,"extinction"
"855",0,85,5,169,5106,"reached_max"
"856",0,57,0,58,1000,"extinction"
"857",0,116,9,116,5169,"reached_max"
"858",0,114,9,114,5022,"reached_max"
"859",0,104,9,104,5169,"reached_max"
"860",0,113,9,113,5381,"reached_max"
"861",0,47,0,48,1000,"extinction"
"862",0,127,9,127,5300,"reached_max"
"863",0,106,9,106,5388,"reached_max"
"864",0,120,9,120,5293,"reached_max"
"865",0,106,9,106,5223,"reached_max"
"866",0,43,7,126,5225,"reached_max"
"867",0,45,0,46,1000,"extinction"
"868",0,107,9,107,5346,"reached_max"
"869",0,53,0,54,1000,"extinction"
"870",0,60,0,61,1000,"extinction"
"871",0,44,0,45,1000,"extinction"
"872",0,44,9,121,5143,"reached_max"
"873",0,45,9,137,5199,"reached_max"
"874",0,39,0,40,1000,"extinction"
"875",0,91,9,91,5103,"reached_max"
"876",0,121,9,121,5065,"reached_max"
"877",0,127,9,127,5087,"reached_max"
"878",0,90,9,90,5280,"reached_max"
"879",0,107,9,107,5056,"reached_max"
"880",0,104,9,104,5123,"reached_max"
"881",0,58,7,139,5344,"reached_max"
"882",0,46,0,47,1000,"extinction"
"883",0,103,9,103,5154,"reached_max"
"884",0,55,8,125,5216,"reached_max"
"885",0,38,9,105,5095,"reached_max"
"886",0,118,9,118,5251,"reached_max"
"887",0,114,9,114,5160,"reached_max"
"888",0,52,4,136,5233,"reached_max"
"889",0,105,9,105,5039,"reached_max"
"890",0,117,9,117,5293,"reached_max"
"891",0,70,0,71,1000,"extinction"
"892",0,40,4,138,5374,"reached_max"
"893",0,64,0,65,1000,"extinction"
"894",0,87,0,88,1000,"extinction"
"895",0,53,3,144,5326,"reached_max"
"896",0,92,9,92,5421,"reached_max"
"897",0,70,0,71,1000,"extinction"
"898",0,62,0,63,1000,"extinction"
"899",0,47,0,48,1000,"extinction"
"900",0,154,9,154,5088,"reached_max"
"901",0,103,9,103,5200,"reached_max"
"902",0,92,9,92,5178,"reached_max"
"903",0,64,0,65,1000,"extinction"
"904",0,122,9,122,5459,"reached_max"
"905",0,83,0,84,1000,"extinction"
"906",0,121,9,121,5048,"reached_max"
"907",0,110,9,110,5340,"reached_max"
"908",0,46,0,47,1000,"extinction"
"909",0,75,5,161,5314,"reached_max"
"910",0,118,9,118,5111,"reached_max"
"911",0,83,0,84,1000,"extinction"
"912",0,109,9,109,5042,"reached_max"
"913",0,44,0,45,1000,"extinction"
"914",0,41,0,42,1000,"extinction"
"915",0,53,0,54,1000,"extinction"
"916",0,101,9,101,5024,"reached_max"
"917",0,51,0,52,1000,"extinction"
"918",0,95,9,95,5142,"reached_max"
"919",0,43,0,44,1000,"extinction"
"920",0,100,9,100,5254,"reached_max"
"921",0,50,2,131,5045,"reached_max"
"922",0,68,2,148,5276,"reached_max"
"923",0,41,0,42,1000,"extinction"
"924",0,67,8,152,5430,"reached_max"
"925",0,139,9,139,5029,"reached_max"
"926",0,47,0,48,1000,"extinction"
"927",0,61,0,62,1000,"extinction"
"928",0,119,9,119,5254,"reached_max"
"929",0,129,9,129,5156,"reached_max"
"930",0,98,9,98,5338,"reached_max"
